date,full_text,year,month,day,hour
2026-06-09 16:39:00,"Έντονη κριτική στην κυβέρνησημε αφορμή τις δηλώσεις του υπουργού Δικαιοσύνης Γιώργου Φλωρίδη(«Παραπολιτικά») για την υπόθεση των παρακολουθήσεων ασκεί σε δήλωσή του ο εκπρόσωπος Τύπου του ΠΑΣΟΚ Κώστας Τσουκαλάς.
Ο υπουργός ανέφερε ότι«η δικαιοσύνη κατέληξε σε ποινικές ευθύνες ιδιωτών. Εκείνο το πόρισμα έκρινε ότι δεν υπάρχει εμπλοκή κρατικών υπηρεσιών. Όποιος νομίζει ότι έχει κάτι άλλο, η Δικαιοσύνη είναι εκεί και περιμένει», τονίζει ο κ. Τσουκαλάς, διερωτώμενοςαν ο υπουργός γνωρίζει ότι η υπόθεσηαρχειοθετήθηκε παρά την ύπαρξη νέων στοιχείων που προέκυψαν από το Μονομελές Πλημμελειοδικείο.
Διαβάστε επίσης: Σκάνδαλο υποκλοπών: Τα «κρυφά χαρτιά» του Ντίλιαν
Παράλληλα, θέτει το ερώτημα γιατί δεν κλήθηκε από τις δικαστικές αρχές ο κ. Ντίλιαν, ο οποίος, όπως αναφέρει, από την επομένη της καταδίκης του δηλώνει δημόσια ότι το κατασκοπευτικό λογισμικό πωλήθηκε και χρησιμοποιήθηκε από κρατικές αρχές. Αντιθέτως, σημειώνει, ο κ. Τζαβέλλας ως επισπεύδων κράτησε την υπόθεση στο αρχείο.
Όσο η κυβέρνηση αποφεύγει ρητά και κατηγορηματικά να διαψεύσει τον Ισραηλινό απόστρατο με ένα απλό «όχι» – γιατί διστάζει να το αρθρώσει δημόσια; –, τόσο περισσότερο εκτίθεται, υπογραμμίζει ο κ. Τσουκαλάς.
Καταλήγοντας, επαναλαμβάνει ότιη υπόθεση των παράνομων παρακολουθήσεων πρέπει να ανασυρθεί από το αρχείοκαι ότι η Δικαιοσύνη οφείλει να καλέσει τους κυρίους Ντίλιαν και Δημητριάδη, προκειμένου να εξηγήσουν τις δηλώσεις τους: ο πρώτος επιμένοντας ότι διαθέτειυπογεγραμμένο συμφωνητικόμε την ΕΥΠ και ο δεύτερος ότι θυσιάστηκε για να προστατεύσει την κυβέρνηση από τις διαστάσεις του σκανδάλου.
Προηγουμένως, ο υπουργός Δικαιοσύνης Γιώργος Φλωρίδης δήλωσε ότι η Δικαιοσύνη «ερεύνησε όλα τα ζητήματα και κατέληξε σε ποινικές ευθύνες ιδιωτών» σχετικά με την υπόθεση των υποκλοπών. Μιλώντας στα Παραπολιτικά, υπογράμμισε πως «όποιος νομίζει ότι έχει κάτι άλλο, η Δικαιοσύνη είναι εκεί και περιμένει».
Ο υπουργός κατηγόρησε την αντιπολίτευση ότι αντιμετωπίζει τη Δικαιοσύνη «α λα καρτ», επιλέγοντας πότε να χειροκροτεί ή να επικρίνει αποφάσεις, με αφορμή την απόφαση του Εισαγγελέα του Αρείου Πάγου να μην ανασυρθεί η υπόθεση των υποκλοπών από το αρχείο.
«Το βασικό ερώτημα το οποίο πρέπει να μας απασχολεί όλους μας είναι αν εμπιστευόμαστε τη Δικαιοσύνη ως θεσμό και βασικό πυλώνα της δημοκρατίας, ως ανεξάρτητης εξουσίας που είναι το καταφύγιο των πολιτών απέναντι στις αυθαιρεσίες της εκτελεστικής, τις υπερβολές της νομοθετικής ή τις παράνομες συμπεριφορές των συμπολιτών μας. Η κριτική σε επιμέρους αποφάσεις είναι θεμιτή, αλλά δεν μπορεί να απαξιώνεται συλλήβδην η Δικαιοσύνη», ανέφερε χαρακτηριστικά ο κ. Φλωρίδης.
Απαντώντας σε ερώτηση για το αν υπήρξε συνεργασία μεταξύ ΕΥΠ και Intellexa, ο υπουργός σημείωσε ότι «από την ώρα που η υπόθεση αυτή εν τω συνόλω της βρίσκεται στα χέρια της Δικαιοσύνης, αρμόδια είναι η Δικαιοσύνη. Γιατί και οποιοσδήποτε άλλος διερευνήσει κάτι, πάλι το πόρισμά του στη Δικαιοσύνη θα το στείλει, η Δικαιοσύνη θα το αξιολογήσει».
Ο κ. Φλωρίδης υπενθύμισε ότι η εκτεταμένη έρευνα από το 2022 «ερεύνησε όλα τα ζητήματα και εντόπισε ποινικές ευθύνες ιδιωτών, τους οποίους παρέπεμψε στο αρμόδιο δικαστήριο» που έκρινε πως δεν υπάρχει εμπλοκή κρατικών υπηρεσιών και αρχειοθέτησε την υπόθεση. «Αν προκύψει κάτι περαιτέρω, ο μόνος ενδεδειγμένος δρόμος είναι η Δικαιοσύνη. Όποιος νομίζει ότι έχει κάτι άλλο, η Δικαιοσύνη είναι εκεί και τον περιμένει», κατέληξε.",2026,6,9,16
2026-06-07 16:38:00,"Έντονους κραδασμούς στο κυβερνητικό στρατόπεδο εξακολουθεί να προκαλεί η υπόθεση των υποκλοπών, μετά τις νέες αποκαλύψεις της εφημερίδας«ΤΟ ΒΗΜΑ»στην κυριακάτικη έκδοση της 7ης Ιουνίου.
Σύμφωνα με το δημοσίευμα, η πλευρά του Ισραηλινού επιχειρηματία και ιδιοκτήτη της IntellexaΤαλ Ντίλιαν, ο οποίος έχει καταδικαστεί πρωτοδίκως για την υπόθεση του κατασκοπευτικού λογισμικούPredator, επικαλείται την ύπαρξη συμφωνητικού συνεργασίας του 2020 με την ΕΥΠ για τη χρήση του επίμαχου λογισμικού. Το έγγραφο αυτό φέρεται να περιλαμβάνει δεσμευτικές αναφορές περί νόμιμης λειτουργίας του Predator και να φέρει τις υπογραφές των δύο πλευρών.
Ωστόσο, όπως αναφέρεται, το συμφωνητικό δεν απέκτησε θεσμικό χαρακτήρα, καθώς στην Ελλάδα δεν υπήρχε –και δεν υπάρχει μέχρι σήμερα– ειδικό νομικό πλαίσιο για την επίσημη απόκτηση και χρήση τέτοιου τύπου λογισμικών. Η πλευρά Ντίλιαν φέρεται επίσης να επικαλείται δεκάδες ηλεκτρονικά μηνύματα μεταξύ της Intellexa και Ελλήνων κρατικών υπαλλήλων, κυρίως στελεχών της ΕΥΠ, σχετικά με τεχνικά ζητήματα και διορθώσεις του συστήματος Predator. Από την αλληλογραφία αυτή φαίνεται να προκύπτουν και τα πρόσωπα που είχαν εμπλοκή στο σύστημα παρακολουθήσεων.
Οι νέες πληροφορίες έχουν προκαλέσει έντονες αντιδράσεις από τα κόμματα της αντιπολίτευσης, τα οποία ζητούν εκ νέου διερεύνηση της υπόθεσης και πρόσβαση των αρμόδιων αρχών στο υλικό που επικαλείται η πλευρά Ντίλιαν.
ΤοΠΑΣΟΚ, σχολιάζοντας το δημοσίευμα, τονίζει ότι αυτό αναφέρεται σε έγγραφο«με τη μορφή συμφωνητικού συνεργασίας από το 2020»μεταξύ του εταιρικού σχήματος του Ταλ Ντίλιαν και της ΕΥΠ για τη χρήση του Predator. Όπως σημειώνει, το έγγραφο φέρεται να επικαλείται ο ίδιος ο επιχειρηματίας, υποστηρίζοντας ότι«κρατικές αρχές κατείχαν και λειτούργησαν το κατασκοπευτικό λογισμικό».
A post shared by ΠΑΣΟΚ – Κίνημα Αλλαγής (@pasok_kinal)
Παράλληλα, το ΠΑΣΟΚ επαναφέρει το αίτημα για κλήση του Ταλ Ντίλιαν και του Γρηγόρη Δημητριάδη στην Επιτροπή Θεσμών και Διαφάνειας, χαρακτηρίζοντας την ενέργεια αυτή «αναγκαία». Ζητά επίσης την ενεργοποίηση των δικαστικών αρχών, οι οποίες, όπως αναφέρει,«οφείλουν να λάβουν γνώση του εν λόγω συμφωνητικού».
ΟΣΥΡΙΖΑ, από την πλευρά του, επισημαίνει ότι«η πλευρά Ντίλιαν δηλώνει ανοιχτά πως το “ντιλάρισμα” για τις παράνομες παρακολουθήσεις έλαβε μορφή συμφωνητικού συνεργασίας ανάμεσα στην εταιρεία του και την Εθνική Υπηρεσία Πληροφοριών το 2020». Στην ανακοίνωσή του υπενθυμίζει ότι η ΕΥΠ είχε υπαχθεί απευθείας στον πρωθυπουργό, ενώ ασκεί κριτική στην Εισαγγελία του Αρείου Πάγου, που, όπως σημειώνει,«μέχρι σήμερα έχει την υπηρεσία στο απυρόβλητο».
Ο ΣΥΡΙΖΑ θέτει, επίσης, θέμα δικαστικής διερεύνησης των νέων στοιχείων, διερωτώμενος«γιατί η Δικαιοσύνη δεν έχει ακόμη αποκτήσει πρόσβαση στο υλικό που επικαλείται η πλευρά Ντίλιαν». Καλεί τον αρμόδιο αντεισαγγελέα του Αρείου Πάγου να παρέμβει και ζητά απαντήσεις από τον Κυριάκο Μητσοτάκη, τον οποίο χαρακτηρίζει«πολιτικό προϊστάμενο και υπεύθυνο για την ΕΥΠ».
Αντίδραση υπήρξε και από τηνΕλληνική Αριστερή Συμπαράταξητου Αλέξη Τσίπρα μέσω της εκπροσώπου Τύπου Θεώνης Κουφονικολάκου, η οποία υποστήριξε ότι«δεν υπάρχει πλέον καμία αμφιβολία ότι ήταν η ΕΥΠ που προμηθεύτηκε το παράνομο κατασκοπευτικό λογισμικό Predator». Όπως ανέφερε,«οι παράνομες υποκλοπές με Predator ήταν η συνέχεια των κατ’ ευφημισμό νόμιμων παρακολουθήσεων μέσω ΕΥΠ», προσθέτοντας ότι«δεν ήταν υπόθεση ιδιωτών».
A post shared by Ελληνική Αριστερή Συμπαράταξη (@myelas.gr)
Η κ. Κουφονικολάκου έκανε λόγο για«ευθεία επίθεση στον πυρήνα του κράτους δικαίου», υποστηρίζοντας ότι το Μέγαρο Μαξίμου χρησιμοποίησε το λογισμικό μέσω της ΕΥΠ για την παρακολούθηση υπουργών, αξιωματικών, δικαστικών, δημοσιογράφων και πολιτικών. Παράλληλα, κατηγόρησε την κυβέρνηση ότι«όχι μόνο δεν έχει αναλάβει την ευθύνη», αλλά προχώρησε, όπως είπε, σε«προκλητική συγκάλυψη των ευθυνών της».",2026,6,7,16
2026-06-04 13:20:00,"Για τηστάση της κυβέρνησης μπροστά στο αίτημα του ΠΑΣΟΚ να κληθεί στη Βουλή οΤαλ Ντίλιαντης Intellexaτοποθετήθηκε ο κυβερνητικός εκπρόσωπος κατά την ενημέρωση των πολιτικών συντακτών.
«Θα απαντήσουν τα όργανα της Βουλής με βάση τα πραγματικά περιστατικά της υπόθεσης», είπε οΠαύλος Μαρινάκηςμε δεδομένη την πρόθεση του Μαξίμου να μην κάνει δεκτά τα σχετικά αιτήματα που κρατούν εμφατικά στο προσκήνιο το σκάνδαλο των υποκλοπών. Το ίδιο συμβαίνει άλλωστε και με άλλες εξελίξεις όπως το αίτημα του δημοσιογράφου Θανάση Κουκάκη, μέσω του δικηγόρου του,Ζαχαρία Κεσσέ, για ανάσυρση της δικογραφίας από το αρχείο.
«Είναι μια σοβαρή υπόθεση που διερευνά η δικαιοσύνη. Υπάρχει δυσανεξία σε κάποιους να κατανοήσουν τη διάκριση των εξουσιών. Η δικαιοσύνη θα απαντήσει με τις αποφάσεις της και το κοινοβούλιο θα απαντήσει με δίκες του αποφάσεις για αιτήματα που έχουν υποβληθεί» σημείωσε ο Παύλος Μαρινάκης, επιβεβαιώνοντας την κεντρική γραμμή να μένει η υπόθεση έξω από την πολιτική – κοινοβουλευτική πρώτη γραμμή.",2026,6,4,13
2026-06-04 12:24:00,"Νέα δεδομένα στηνπολύκροτη υπόθεση των τηλεφωνικών υποκλοπώνσηματοδοτούν οι τελευταίες δηλώσεις του ιδρυτή της ΙντελέξαΤαλ Ντίλιαν, που οδήγησαν τον δημοσιογράφοΘανάση Κουκάκηνα ζητήσει διά του δικηγόρου τουΖαχαρία Κεσσέτην ανάσυρση της δικογραφίας από το αρχείο.
Πριν από λίγη ώρα, ο Ζαχαρίας Κεσσές και ο Θανάσης Κουκάκηςπροσήλθαν στην Εισαγγελία του Αρείου Πάγου και κατέθεσαν αίτηση ανάσυρσης του φακέλου από το αρχείοκαι την εξέταση του καταδικασμένου πρωτοδίκωςΤαλ Ντίλιαν.
Αφορμή αποτέλεσαν οι πρόσφατες δηλώσεις του ιδρυτή της Intellexa στην Εφημερίδα των Συντακτών, ο οποίος ισχυρίστηκε ότι ούτε ο ίδιος, ούτε η εταιρεία του Intellexa λειτούργησαν οι ίδιοι το κατασκοπευτικό λογισμικόPredatorστην Ελλάδα, καθώς και ότι ο μόνος που είχε τη δυνατότητα να το λειτουργήσει ήταν κυβερνήσεις και μυστικές υπηρεσίες, που αποτελούν και τους μοναδικούς πελάτες- αγοραστές της κατασκοπευτικής του τεχνολογίας.
«Πωλούμε σε κρατικές υπηρεσίες σύμφωνα με όλους τους απαιτούμενους κανονισμούς, αλλάποτέ δεν λειτουργούμε τα συστήματα για λογαριασμό τους. Δεν λειτουργήσαμε ποτέ κανένα σύστημα στην Ελλάδα», δήλωσε χαρακτηριστικά ο Ταλ Ντίλιαν.
Σύμφωνα με τα αναφερόμενα στην αίτηση «Δεδομένης της αδιαμφισβήτητης λειτουργίας του κατασκοπευτικού λογισμικού Predator στην Ελλάδα, οι ανωτέρω ισχυρισμοί του Ταλ Ντίλιαν ότι το κατασκοπευτικό λογισμικό Predator χρησιμοποιήθηκε και χρησιμοποιείται αποκλειστικά από κυβερνήσεις και μυστικές υπηρεσίες, οδηγούν στο λογικό συμπέρασμα ότι -κατά τους ισχυρισμούς του- οι εν λόγω παράνομες παρακολουθήσεις πραγματοποιήθηκαν είτε από την ΕΥΠ είτε από ξένη κυβέρνηση ή/και ξένη μυστική υπηρεσία».
Και προστίθεται ότι «ο ισχυρισμός αυτός, ιδωμένος στο πλαίσιο της ήδη διατυπωμένης πεποίθησης της Εισαγγελίας του Αρείου Πάγου ότι η ΕΥΠ δεν εμπλέκεται καθ’ οιονδήποτε τρόπο με τις παράνομες παρακολουθήσεις μέσω Predator, δεν μπορεί να μείνει ανεξέταστος, καθώς τυχόν βασιμότητά του θα σήμαινε κατασκοπευτική δράση τρίτης χώρας στην ελληνική επικράτεια».
Προχωρώντας μάλιστα ένα βήμα παραπέρα προστίθεται πως «τοενδεχόμενο παρακολούθησης ανώτατων πολιτικών και στρατιωτικών αξιωματούχων και ανώτατων στελεχών των μυστικών μας Υπηρεσιών, από ξένες κυβερνήσεις ή ξένες μυστικές υπηρεσίες, θέτει σε ανυπολόγιστο κίνδυνο την εθνική ασφάλεια της χώρας μας. Εξαιτίας αυτού του κινδύνου, η τυχόν μη διερεύνησή της ως άνω δήλωσης, επ’ ουδενί δεν μπορεί να δικαιολογηθεί επί τη βάσει της αμφισβήτησης της αξιοπιστίας του προσώπου που την πραγματοποίησε – ήτοι του Ταλ Ντίλιαν – εκ του γεγονός ότι φέρει την ιδιότητα του κατηγορουμένου».
Υπό αυτό το πρίσμα προβάλλεται «επιβεβλημένη η ουσιαστική διερεύνηση της βασιμότητας των όσων δήλωσε ο  Ταλ Ντίλιαν» προκειμένου να κληθεί ο ίδιος ο πρωταγωνιστής της υπόθεσης να εισφέρει στοιχεία που αποδεικνύουν τους ισχυρισμούς του και αφετέρου καλώντας τον ίδιο και τους λοιπούς συγκατηγορούμενούς του και συμμετέχοντες στην εταιρεία Intellexa (Sara Aleksandra Hamou, Φέλιξ Μπίτζιο και Ιωάννη Λαβράνο) να επιβεβαιώσουν τους ισχυρισμούς του και να εισφέρουν σχετικά αποδεικτικά στοιχεία.
Σε περίπτωση δε που λόγω της ιδιότητας των προαναφερόμενων προσώπων ως κατηγορουμένων θεωρηθούν εξ’ ορισμού ψευδή τα όσα ενδεχομένως εισφέρουν, τότε καθίσταται επιβεβλημένη η κλήτευση συγκεκριμένων προσώπων – στελεχών της εταιρείας Intellexa.
Ειδικότερα, ορισμένα εκ των προσώπων τα οποία σύμφωνα με τα όσα προέκυψαν από τη δικογραφία, διαδραμάτιζαν σημαίνοντα ρόλο στην λειτουργία της εταιρείας Intellexa στην Ελλάδα και δύνανται να εισφέρουν αποδεικτικά των ισχυρισμών του Ταλ Ντίλιαν.
Η εξέταση των προσώπων αυτών που κατονομάζονται ένα προς ένα είναι αναγκαία, όπως επισημαίνει στην αίτηση του οΖαχαρίας Κεσσές, «αφενός για την πλήρη και ουσιαστική διερεύνηση της υπόθεσης και αφετέρου για την προστασία της εθνικής ασφάλειας από τυχόν ανήκεστο βλάβη που θα μπορούσε να προκληθεί σε περίπτωση που ο Tal Dilian αληθώς ισχυρίζεται ότι το Predator χρησιμοποιήθηκε από κυβέρνηση ή μυστική υπηρεσία (ως τους μόνους πελάτες του) και η μυστική αυτή Υπηρεσία δεν ήταν η ΕΥΠ».
«Ζητάμε να κλείσει ένα κενό που εξακολουθεί να διακινδυνεύει την εμπιστοσύνη στην ελληνική δικαιοσύνη και την εθνική ασφάλεια», δήλωσε ο κ. Κεσσές μεταξύ άλλων μετά την κατάθεση της αίτησης.
Αξίζει να σημειωθεί τέλος ότισύμφωνα με πληροφορίες τα θύματα των παρακολουθήσεων ετοιμάζονται να καταθέσουν και τις πρώτες αγωγές αποζημίωσης κατά των ήδη πρωτοδίκως καταδικασθέντων, ενώ εξετάζεται και τοενδεχόμενο προσφυγής στο Ευρωπαϊκό Δικαστήριο Δικαιωμάτων του Ανθρώπουώστε η σοβαρή αυτή υπόθεση να κριθεί και από το Δικαστήριο του Στρασβούργου.",2026,6,4,12
2026-06-02 17:03:00,"Αίτημαγια ακρόαση τωνΤαλ ΝτίλιανκαιΓρηγόρη ΔημητριάδηστηνΕιδική Μόνιμη Επιτροπή Θεσμών και Διαφάνειαςτης Βουλής κατέθεσε τοΠΑΣΟΚεπικαλούμενο την ανάγκη κοινοβουλευτικού ελέγχου σχετικά με την υπόθεση των παράνομων παρακολουθήσεων.
Σύμφωνα με το αίτημα που απευθύνεται προς τον Πρόεδρο της Επιτροπής, κ. Αθανάσιο Μπούρα, οι βουλευτές ζητούν την κλήση του κ. Ταλ Ντίλιαν, ιδρυτή και επικεφαλής εταιρειών που συνδέθηκαν με τοκακόβουλο λογισμικόPredator, καθώς και του Γρηγόρη Δημητριάδη, πρώην Γενικού Γραμματέα του Πρωθυπουργού.
Διαβάστε επίσης: Υποκλοπές:Ντίλιαν καρφώνει κυβέρνηση – «Πουλάμε μόνο σε κρατικές αρχές, δεν λειτουργούμε τα συστήματα οι ίδιοι»
Η ακρόασή τους, όπως αναφέρεται, είναι απαραίτητη για τη διερεύνηση ζητημάτων που άπτονται της διαφάνειας, της λογοδοσίας και της προστασίας του κράτους δικαίου.
Οι βουλευτές επισημαίνουν ότι η ανάγκη κλήσης του κ. Ντίλιαν ενισχύεται μετά τις πρόσφατες δημόσιες δηλώσεις του, σύμφωνα με τις οποίες οι εταιρείες του«πωλούν σε κρατικές υπηρεσίες σύμφωνα με όλους τους απαιτούμενους κανονισμούς». Οι δηλώσεις αυτές, όπως υπογραμμίζεται, εγείρουν ερωτήματα δημοσίου ενδιαφέροντος που πρέπει να εξεταστούν στο πλαίσιο του προβλεπόμενου κοινοβουλευτικού ελέγχου.
Το ΠΑΣΟΚ – Κίνημα Αλλαγής ζητά ο κ. Ντίλιαν να προσκομίσει ενώπιον της Επιτροπήςκάθε σχετικό έγγραφο, σύμβαση, άδεια ή πιστοποίησηπου να τεκμηριώνει τους ισχυρισμούς του σχετικά με τη διάθεση των συστημάτων σε κρατικές υπηρεσίες.
Παράλληλα, αναφορά γίνεται και στον κ. Γρηγόρη Δημητριάδη, ο οποίος έχει δηλώσει δημόσια ότι«εγώ ανέλαβα την πολιτική ευθύνη για να προστατέψω την κυβέρνηση, τις μυστικές υπηρεσίες, την παράταξή μου, αλλά πάνω από όλα την πατρίδα». Η δήλωση αυτή, προερχόμενη από πρόσωπο που κατείχε κομβική θέση στην κυβερνητική λειτουργία, καθιστά – σύμφωνα με το αίτημα – αναγκαία την παρουσία του ενώπιον της Επιτροπής για παροχή διευκρινίσεων.
Οι υπογράφοντες βουλευτές υπενθυμίζουν ότι η Κοινοβουλευτική Ομάδα του ΠΑΣΟΚ – Κινήματος Αλλαγής είχε ζητήσει τη σύσταση εξεταστικής επιτροπής για την πλήρη διαλεύκανση της υπόθεσης, πρόταση που απορρίφθηκε από την κοινοβουλευτική πλειοψηφία της Νέας Δημοκρατίας. Ως εκ τούτου, δεν κατέστη δυνατή η εις βάθος διερεύνηση κρίσιμων πτυχών και η εξέταση ουσιωδών μαρτύρων.
Υπό τα δεδομένα αυτά, οι βουλευτές Παναγιώτης Δουδωνής, Δημήτριος Μπιάγκης και Ευαγγελία Λιακούλη τονίζουν ότι η κλήση των δύο προσώπων αποτελεί αναγκαία θεσμική ενέργεια για τη διασφάλιση της διαφάνειας, της λογοδοσίας και της πλήρους ενημέρωσης της Βουλής των Ελλήνων.
Αίτημα ΠΑΣΟΚ-Κίνημα Αλλαγής για κλήση για ακρόαση στην Ειδική Μόνιμη Επιτροπή Θεσμών και Διαφάνειας του κ. Ταλ Ντίλιαν και του κ. Γρηγόρη Δημητριάδη
Προς
τον Πρόεδρο της Ειδικής Μόνιμης Επιτροπής
Θεσμών και Διαφάνειας της Βουλής,
κ. Αθανάσιο Μπούρα
Κύριε Πρόεδρε,
Σας ζητούμε, σύμφωνα με το άρθρο 43Α του Κανονισμού της Βουλής, την κλήση σε ειδική συνεδρίαση της Ειδικής Μόνιμης Επιτροπής Θεσμών και Διαφάνειας του κ. Ταλ Ντίλιαν, ιδρυτή και επικεφαλής εταιρειών που συνδέθηκαν με την υπόθεση του κακόβουλου λογισμικού Predator, καθώς και του κ. Γρηγόρη Δημητριάδη, πρώην Γενικού Γραμματέα του Πρωθυπουργού, προκειμένου να πραγματοποιηθεί ακρόασή τους για ζητήματα που αφορούν την υπόθεση των παράνομων παρακολουθήσεων, τις δημόσιες δηλώσεις τους σχετικά με αυτήν, καθώς και τις ευρύτερες πτυχές της υπόθεσης που άπτονται της διαφάνειας, της λογοδοσίας και της προστασίας του κράτους δικαίου.
Η ανάγκη κλήσης του κ. Ντίλιαν καθίσταται ακόμη πιο επιτακτική μετά τις πρόσφατες δημόσιες δηλώσεις του, στις οποίες αναφέρει, μεταξύ άλλων, ότι οι εταιρείες του «πωλούν σε κρατικές υπηρεσίες σύμφωνα με όλους τους απαιτούμενους κανονισμούς».
Οι δηλώσεις αυτές, οι οποίες διατυπώθηκαν δημοσίως και με πλήρη επίγνωση της βαρύτητάς τους, εγείρουν σοβαρά ερωτήματα δημοσίου ενδιαφέροντος, τα οποία οφείλουν να διερευνηθούν στο πλαίσιο του προβλεπόμενου κοινοβουλευτικού ελέγχου.
Για τον λόγο αυτό, κρίνεται αναγκαίο ο κ. Ντίλιαν να προσκομίσει ενώπιον της Επιτροπής κάθε σχετικό έγγραφο, σύμβαση, άδεια, πιστοποίηση ή άλλο στοιχείο που τεκμηριώνει τους ισχυρισμούς του αναφορικά με τη διάθεση των εν λόγω συστημάτων σε κρατικές υπηρεσίες.
Αντίστοιχα, ο κ. Γρηγόρης Δημητριάδης έχει προβεί δημοσίως σε δηλώσεις σχετικά με την υπόθεση των υποκλοπών, αναφέροντας επί λέξει ότι «εγώ ανέλαβα την πολιτική ευθύνη για να προστατέψω την κυβέρνηση, τις μυστικές υπηρεσίες, την παράταξή μου, αλλά πάνω από όλα την πατρίδα».
Η δήλωση αυτή, προερχόμενη από πρόσωπο που κατείχε κομβική θέση στον πυρήνα της κυβερνητικής λειτουργίας κατά τον κρίσιμο χρόνο, καθιστά αναγκαία την παρουσία του ενώπιον της Επιτροπής, προκειμένου να παράσχει διευκρινίσεις τόσο για το περιεχόμενο και το εύρος της πολιτικής ευθύνης που ο ίδιος δηλώνει ότι ανέλαβε, όσο και για το περιεχόμενο της «προστασίας» την οποία ισχυρίζεται ότι προσέφερε προς την κυβέρνηση, τις μυστικές υπηρεσίες και την παράταξη της Νέας Δημοκρατίας.
Η ανάγκη πλήρους διαλεύκανσης της υπόθεσης είχε αναδειχθεί μέσω της πρότασης της Κοινοβουλευτικής Ομάδας του ΠΑΣΟΚ – Κινήματος Αλλαγής για σύσταση εξεταστικής επιτροπής, η οποία απορρίφθηκε από την κοινοβουλευτική πλειοψηφία της Νέας Δημοκρατίας, με αποτέλεσμα να μην καταστεί δυνατή η σε βάθος διερεύνηση κρίσιμων πτυχών της υπόθεσης και η εξέταση ουσιωδών μαρτύρων.
Υπό τα δεδομένα αυτά, η κλήση των ανωτέρω προσώπων ενώπιον της Επιτροπής Θεσμών και Διαφάνειας αποτελεί αναγκαία θεσμική ενέργεια προς τον σκοπό της διασφάλισης της διαφάνειας, της λογοδοσίας και της πλήρους ενημέρωσης της Βουλής των Ελλήνων.
Οι Αιτούντες Βουλευτές
Δουδωνής Παναγιώτης
Α΄ Αντιπρόεδρος Επιτροπής Θεσμών και Διαφάνειας
Μπιάγκης Δημήτριος
Λιακούλη Ευαγγελία",2026,6,2,17
2026-06-02 11:18:00,"ΗΕλληνική Αριστερή ΣυμπαράταξηΕΛ.Α.Σ.εξέδωσε ανακοίνωση με αφορμή τιςδηλώσεις του Ταλ Ντίλιαν, ιδρυτή της Intellexa και καταδικασμένου για το σκάνδαλο υποκλοπών. Στην ανακοίνωση τουΓραφείου Τύπουτης παράταξης γίνεται σκληρή επίθεση προς τον πρωθυπουργό Κυριάκο Μητσοτάκη.
«Μετά τις σημερινές δηλώσεις του Ισραηλινού πωλητή του παράνομου λογισμικού παρακολουθήσεων πρεταντορ, ο κ. Μητσοτάκης δεν μπορεί άλλο να κρύβεται», αναφέρει χαρακτηριστικά η ανακοίνωση, κατηγορώντας τον πρωθυπουργό ότι επιχειρεί να χειραγωγήσει τη δικαιοσύνη και να ευτελίσει τη Βουλή προκειμένου να συγκαλύψει, όπως σημειώνεται, «τον βιασμό του κράτους δικαίου από την κυβέρνησή του».
ΗΕλληνική Αριστερή Συμπαράταξηθέτει το ερώτημα αν στη χώρα υπάρχουν ακόμη θεσμοί, δικαιοσύνη και Βουλή, υπογραμμίζοντας ότι «έρχεται η ώρα της αλήθειας».
Τέλος, η ανακοίνωση καταλήγει ζητώντας την άμεση κλήση του Ταλ Ντίλιαν είτε από την ελληνική δικαιοσύνη είτε από την Επιτροπή Θεσμών και Διαφάνειας της Βουλής, ώστε –όπως αναφέρεται– «να δώσει απαντήσεις και στοιχεία για το ποιος αγόρασε το παράνομο λογισμικό».",2026,6,2,11
